21,3
37,4
28,7
35,5
34,4
42,1
31,6
48,3
32,1
36,3
24,4
40,2
39,4
27,7
44,2
58,1
46,1
47,1
49,1
43,1
26,7
29,5
23,8
33,4
38,1
30,4
25,10
8,7
4,21
3,28
7,8
2,82
5,17
9,3
6,13
12,1
10,2
1,190
11,1
